episode,episode_reward,loss,avg_reward_100,max_reward,episode_steps,timestamp
9208,16.000,-0.227966,16.000,16.000,625,2026-03-17T20:58:49.930339
9209,16.000,-0.227966,16.000,16.000,625,2026-03-17T20:58:49.996950
9210,16.000,-0.227980,16.000,16.000,625,2026-03-17T20:58:50.076971
9211,16.000,-0.228015,16.000,16.000,625,2026-03-17T20:58:50.160514
9212,16.000,-0.228092,16.000,16.000,625,2026-03-17T20:58:50.238077
9213,16.000,-0.228079,16.000,16.000,625,2026-03-17T20:58:50.305001
9214,16.000,-0.228000,16.000,16.000,625,2026-03-17T20:58:50.402251
9215,16.000,-0.228056,16.000,16.000,625,2026-03-17T20:58:50.484785
9216,16.000,-0.228096,16.000,16.000,625,2026-03-17T20:58:50.567345
9217,16.000,-0.227983,16.000,16.000,625,2026-03-17T20:58:50.650703
9218,16.000,-0.227995,16.000,16.000,625,2026-03-17T20:58:50.730776
9219,16.000,-0.228055,16.000,16.000,625,2026-03-17T20:58:50.810807
9220,16.000,-0.228056,16.000,16.000,625,2026-03-17T20:58:50.903931
9221,16.000,-0.228014,16.000,16.000,625,2026-03-17T20:58:50.985425
9222,16.000,-0.228030,16.000,16.000,625,2026-03-17T20:58:51.066339
9223,16.000,-0.228020,16.000,16.000,625,2026-03-17T20:58:51.144160
9224,16.000,-0.228002,16.000,16.000,625,2026-03-17T20:58:51.211086
9225,16.000,-0.228018,16.000,16.000,625,2026-03-17T20:58:51.305157
9226,16.000,-0.228022,16.000,16.000,625,2026-03-17T20:58:51.394139
9227,16.000,-0.228045,16.000,16.000,625,2026-03-17T20:58:51.477505
9228,16.000,-0.228060,16.000,16.000,625,2026-03-17T20:58:51.557673
9229,16.000,-0.228074,16.000,16.000,625,2026-03-17T20:58:51.624377
9230,16.000,-0.228093,16.000,16.000,625,2026-03-17T20:58:51.717583
9231,16.000,-0.228127,16.000,16.000,625,2026-03-17T20:58:51.807390
9232,16.000,-0.227829,16.000,16.000,625,2026-03-17T20:58:51.878192
9233,16.000,-0.227807,16.000,16.000,625,2026-03-17T20:58:51.960752
9234,16.000,-0.228032,16.000,16.000,625,2026-03-17T20:58:52.033287
9235,16.000,-0.228030,16.000,16.000,625,2026-03-17T20:58:52.115838
9236,16.000,-0.228072,16.000,16.000,625,2026-03-17T20:58:52.209672
9237,16.000,-0.227842,16.000,16.000,625,2026-03-17T20:58:52.291338
9238,16.000,-0.227925,16.000,16.000,625,2026-03-17T20:58:52.371141
9239,16.000,-0.227984,16.000,16.000,625,2026-03-17T20:58:52.451263
9240,16.000,-0.227982,16.000,16.000,625,2026-03-17T20:58:52.531320
9241,16.000,-0.227969,16.000,16.000,625,2026-03-17T20:58:52.616645
9242,16.000,-0.227819,16.000,16.000,625,2026-03-17T20:58:52.681249
9243,16.000,-0.227793,16.000,16.000,625,2026-03-17T20:58:52.757545
9244,16.000,-0.227899,16.000,16.000,625,2026-03-17T20:58:52.841709
9245,16.000,-0.227876,16.000,16.000,625,2026-03-17T20:58:52.906499
9246,16.000,-0.227873,16.000,16.000,625,2026-03-17T20:58:52.994669
9247,16.000,-0.227806,16.000,16.000,625,2026-03-17T20:58:53.065130
9248,16.000,-0.227684,16.000,16.000,625,2026-03-17T20:58:53.144972
9249,16.000,-0.227692,16.000,16.000,625,2026-03-17T20:58:53.224785
9250,16.000,-0.227718,16.000,16.000,625,2026-03-17T20:58:53.318187
9251,16.000,-0.227750,16.000,16.000,625,2026-03-17T20:58:53.403926
9252,16.000,-0.227894,16.000,16.000,625,2026-03-17T20:58:53.465963
9253,16.000,-0.227803,16.000,16.000,625,2026-03-17T20:58:53.543032
9254,16.000,-0.227830,16.000,16.000,625,2026-03-17T20:58:53.625631
9255,16.000,-0.227969,16.000,16.000,625,2026-03-17T20:58:53.708181
9256,16.000,-0.227966,16.000,16.000,625,2026-03-17T20:58:53.785539
9257,16.000,-0.227971,16.000,16.000,625,2026-03-17T20:58:53.856445
9258,16.000,-0.227859,16.000,16.000,625,2026-03-17T20:58:53.945087
9259,16.000,-0.228026,16.000,16.000,625,2026-03-17T20:58:54.025060
9260,16.000,-0.227970,16.000,16.000,625,2026-03-17T20:58:54.105115
9261,16.000,-0.228073,16.000,16.000,625,2026-03-17T20:58:54.200879
9262,16.000,-0.228015,16.000,16.000,625,2026-03-17T20:58:54.268489
9263,16.000,-0.227990,16.000,16.000,625,2026-03-17T20:58:54.352939
9264,16.000,-0.228023,16.000,16.000,625,2026-03-17T20:58:54.413759
9265,16.000,-0.228066,16.000,16.000,625,2026-03-17T20:58:54.486290
9266,16.000,-0.228004,16.000,16.000,625,2026-03-17T20:58:54.568856
9267,16.000,-0.227972,16.000,16.000,625,2026-03-17T20:58:54.642272
9268,16.000,-0.227956,16.000,16.000,625,2026-03-17T20:58:54.732142
9269,16.000,-0.227989,16.000,16.000,625,2026-03-17T20:58:54.812037
9270,16.000,-0.228015,16.000,16.000,625,2026-03-17T20:58:54.905513
9271,16.000,-0.227998,16.000,16.000,625,2026-03-17T20:58:54.989834
9272,16.000,-0.228035,16.000,16.000,625,2026-03-17T20:58:55.075568
9273,16.000,-0.228053,16.000,16.000,625,2026-03-17T20:58:55.148113
9274,16.000,-0.228036,16.000,16.000,625,2026-03-17T20:58:55.215021
9275,16.000,-0.228088,16.000,16.000,625,2026-03-17T20:58:55.287547
9276,16.000,-0.228091,16.000,16.000,625,2026-03-17T20:58:55.381631
9277,16.000,-0.227964,16.000,16.000,625,2026-03-17T20:58:55.454095
9278,16.000,-0.228007,16.000,16.000,625,2026-03-17T20:58:55.532400
9279,16.000,-0.228102,16.000,16.000,625,2026-03-17T20:58:55.612378
9280,16.000,-0.228039,16.000,16.000,625,2026-03-17T20:58:55.702515
9281,16.000,-0.228004,16.000,16.000,625,2026-03-17T20:58:55.788863
9282,16.000,-0.227987,16.000,16.000,625,2026-03-17T20:58:55.864161
9283,16.000,-0.228005,16.000,16.000,625,2026-03-17T20:58:55.932987
9284,16.000,-0.227984,16.000,16.000,625,2026-03-17T20:58:56.015548
9285,16.000,-0.228016,16.000,16.000,625,2026-03-17T20:58:56.100617
9286,16.000,-0.228032,16.000,16.000,625,2026-03-17T20:58:56.184222
9287,16.000,-0.228061,16.000,16.000,625,2026-03-17T20:58:56.278989
9288,16.000,-0.228029,16.000,16.000,625,2026-03-17T20:58:56.359381
9289,16.000,-0.227960,16.000,16.000,625,2026-03-17T20:58:56.439539
9290,16.000,-0.227938,16.000,16.000,625,2026-03-17T20:58:56.519328
9291,16.000,-0.227984,16.000,16.000,625,2026-03-17T20:58:56.609188
9292,16.000,-0.227984,16.000,16.000,625,2026-03-17T20:58:56.682676
9293,16.000,-0.228002,16.000,16.000,625,2026-03-17T20:58:56.755214
9294,16.000,-0.228040,16.000,16.000,625,2026-03-17T20:58:56.838010
9295,16.000,-0.228029,16.000,16.000,625,2026-03-17T20:58:56.905674
9296,16.000,-0.228043,16.000,16.000,625,2026-03-17T20:58:56.991245
9297,16.000,-0.228050,16.000,16.000,625,2026-03-17T20:58:57.066136
9298,16.000,-0.228037,16.000,16.000,625,2026-03-17T20:58:57.146237
9299,16.000,-0.228039,16.000,16.000,625,2026-03-17T20:58:57.212858
9300,16.000,-0.228035,16.000,16.000,625,2026-03-17T20:58:57.303111
9301,16.000,-0.228070,16.000,16.000,625,2026-03-17T20:58:57.390706
9302,16.000,-0.228060,16.000,16.000,625,2026-03-17T20:58:57.460821
9303,16.000,-0.228089,16.000,16.000,625,2026-03-17T20:58:57.548835
9304,16.000,-0.228094,16.000,16.000,625,2026-03-17T20:58:57.623287
9305,16.000,-0.227873,16.000,16.000,625,2026-03-17T20:58:57.689203
9306,16.000,-0.227875,16.000,16.000,625,2026-03-17T20:58:57.771765
9307,16.000,-0.228072,16.000,16.000,625,2026-03-17T20:58:57.845867
9308,16.000,-0.227965,16.000,16.000,625,2026-03-17T20:58:57.919846
9309,16.000,-0.228119,16.000,16.000,625,2026-03-17T20:58:57.999954
9310,16.000,-0.228010,16.000,16.000,625,2026-03-17T20:58:58.079971
9311,16.000,-0.227970,16.000,16.000,625,2026-03-17T20:58:58.177989
9312,16.000,-0.227981,16.000,16.000,625,2026-03-17T20:58:58.258799
9313,16.000,-0.227919,16.000,16.000,625,2026-03-17T20:58:58.334788
9314,16.000,-0.227870,16.000,16.000,625,2026-03-17T20:58:58.415227
9315,16.000,-0.227932,16.000,16.000,625,2026-03-17T20:58:58.503419
9316,16.000,-0.227973,16.000,16.000,625,2026-03-17T20:58:58.591876
9317,16.000,-0.227871,16.000,16.000,625,2026-03-17T20:58:58.667078
9318,16.000,-0.228025,16.000,16.000,625,2026-03-17T20:58:58.747059
9319,16.000,-0.227907,16.000,16.000,625,2026-03-17T20:58:58.841975
9320,16.000,-0.227953,16.000,16.000,625,2026-03-17T20:58:58.933891
9321,16.000,-0.227844,16.000,16.000,625,2026-03-17T20:58:59.028789
9322,16.000,-0.227978,16.000,16.000,625,2026-03-17T20:58:59.110036
9323,16.000,-0.227988,16.000,16.000,625,2026-03-17T20:58:59.176995
9324,16.000,-0.227821,16.000,16.000,625,2026-03-17T20:58:59.262141
9325,16.000,-0.227966,16.000,16.000,625,2026-03-17T20:58:59.350756
9326,16.000,-0.227849,16.000,16.000,625,2026-03-17T20:58:59.429094
9327,16.000,-0.227979,16.000,16.000,625,2026-03-17T20:58:59.520756
9328,16.000,-0.227891,16.000,16.000,625,2026-03-17T20:58:59.601015
9329,16.000,-0.227997,16.000,16.000,625,2026-03-17T20:58:59.693983
9330,16.000,-0.228009,16.000,16.000,625,2026-03-17T20:58:59.773802
9331,16.000,-0.228018,16.000,16.000,625,2026-03-17T20:58:59.867935
9332,16.000,-0.227935,16.000,16.000,625,2026-03-17T20:58:59.934915
9333,16.000,-0.228076,16.000,16.000,625,2026-03-17T20:59:00.001842
9334,16.000,-0.227995,16.000,16.000,625,2026-03-17T20:59:00.090007
9335,16.000,-0.228033,16.000,16.000,625,2026-03-17T20:59:00.176759
9336,16.000,-0.228051,16.000,16.000,625,2026-03-17T20:59:00.251489
9337,16.000,-0.228074,16.000,16.000,625,2026-03-17T20:59:00.324117
9338,16.000,-0.228017,16.000,16.000,625,2026-03-17T20:59:00.405282
9339,16.000,-0.228023,16.000,16.000,625,2026-03-17T20:59:00.481258
9340,16.000,-0.228050,16.000,16.000,625,2026-03-17T20:59:00.560784
9341,16.000,-0.228050,16.000,16.000,625,2026-03-17T20:59:00.648719
9342,16.000,-0.228025,16.000,16.000,625,2026-03-17T20:59:00.738305
9343,16.000,-0.228014,16.000,16.000,625,2026-03-17T20:59:00.820868
9344,16.000,-0.228027,16.000,16.000,625,2026-03-17T20:59:00.897139
9345,16.000,-0.228049,16.000,16.000,625,2026-03-17T20:59:00.964047
9346,16.000,-0.228063,16.000,16.000,625,2026-03-17T20:59:01.052229
9347,16.000,-0.228072,16.000,16.000,625,2026-03-17T20:59:01.134431
9348,16.000,-0.228092,16.000,16.000,625,2026-03-17T20:59:01.214791
9349,16.000,-0.228085,16.000,16.000,625,2026-03-17T20:59:01.307714
9350,16.000,-0.227929,16.000,16.000,625,2026-03-17T20:59:01.387799
9351,16.000,-0.228096,16.000,16.000,625,2026-03-17T20:59:01.472178
9352,16.000,-0.227752,16.000,16.000,625,2026-03-17T20:59:01.553460
9353,16.000,-0.227675,16.000,16.000,625,2026-03-17T20:59:01.620371
9354,16.000,-0.227824,16.000,16.000,625,2026-03-17T20:59:01.702922
9355,16.000,-0.227986,16.000,16.000,625,2026-03-17T20:59:01.774062
9356,16.000,-0.227954,16.000,16.000,625,2026-03-17T20:59:01.865005
9357,16.000,-0.227877,16.000,16.000,625,2026-03-17T20:59:01.934949
9358,16.000,-0.227928,16.000,16.000,625,2026-03-17T20:59:02.014684
9359,16.000,-0.227893,16.000,16.000,625,2026-03-17T20:59:02.104704
9360,16.000,-0.227872,16.000,16.000,625,2026-03-17T20:59:02.174682
9361,16.000,-0.227983,16.000,16.000,625,2026-03-17T20:59:02.255223
9362,16.000,-0.227956,16.000,16.000,625,2026-03-17T20:59:02.347913
9363,16.000,-0.227854,16.000,16.000,625,2026-03-17T20:59:02.416603
9364,16.000,-0.227870,16.000,16.000,625,2026-03-17T20:59:02.503622
9365,16.000,-0.227925,16.000,16.000,625,2026-03-17T20:59:02.583822
9366,16.000,-0.227977,16.000,16.000,625,2026-03-17T20:59:02.660116
9367,16.000,-0.227911,16.000,16.000,625,2026-03-17T20:59:02.748320
9368,16.000,-0.227939,16.000,16.000,625,2026-03-17T20:59:02.828246
9369,16.000,-0.227908,16.000,16.000,625,2026-03-17T20:59:02.908357
9370,16.000,-0.227969,16.000,16.000,625,2026-03-17T20:59:03.001721
9371,16.000,-0.227988,16.000,16.000,625,2026-03-17T20:59:03.071355
9372,16.000,-0.228000,16.000,16.000,625,2026-03-17T20:59:03.153923
9373,16.000,-0.228005,16.000,16.000,625,2026-03-17T20:59:03.226460
9374,16.000,-0.228021,16.000,16.000,625,2026-03-17T20:59:03.310166
9375,16.000,-0.228016,16.000,16.000,625,2026-03-17T20:59:03.389002
9376,16.000,-0.228013,16.000,16.000,625,2026-03-17T20:59:03.480016
9377,16.000,-0.228074,16.000,16.000,625,2026-03-17T20:59:03.553090
9378,16.000,-0.228096,16.000,16.000,625,2026-03-17T20:59:03.641961
9379,16.000,-0.228078,16.000,16.000,625,2026-03-17T20:59:03.708571
9380,16.000,-0.228022,16.000,16.000,625,2026-03-17T20:59:03.788639
9381,16.000,-0.228066,16.000,16.000,625,2026-03-17T20:59:03.881728
9382,16.000,-0.228051,16.000,16.000,625,2026-03-17T20:59:03.955201
9383,16.000,-0.228043,16.000,16.000,625,2026-03-17T20:59:04.025653
9384,16.000,-0.228062,16.000,16.000,625,2026-03-17T20:59:04.106253
9385,16.000,-0.228047,16.000,16.000,625,2026-03-17T20:59:04.182714
9386,16.000,-0.228072,16.000,16.000,625,2026-03-17T20:59:04.265268
9387,16.000,-0.228080,16.000,16.000,625,2026-03-17T20:59:04.338799
9388,16.000,-0.228110,16.000,16.000,625,2026-03-17T20:59:04.428817
9389,16.000,-0.228033,16.000,16.000,625,2026-03-17T20:59:04.508884
9390,16.000,-0.228055,16.000,16.000,625,2026-03-17T20:59:04.588962
9391,16.000,-0.228030,16.000,16.000,625,2026-03-17T20:59:04.673651
9392,16.000,-0.228006,16.000,16.000,625,2026-03-17T20:59:04.750213
9393,16.000,-0.228040,16.000,16.000,625,2026-03-17T20:59:04.827104
9394,16.000,-0.227989,16.000,16.000,625,2026-03-17T20:59:04.899025
9395,16.000,-0.228038,16.000,16.000,625,2026-03-17T20:59:04.977539
9396,16.000,-0.227991,16.000,16.000,625,2026-03-17T20:59:05.050101
9397,16.000,-0.228017,16.000,16.000,625,2026-03-17T20:59:05.135760
9398,16.000,-0.228032,16.000,16.000,625,2026-03-17T20:59:05.215854
9399,16.000,-0.228012,16.000,16.000,625,2026-03-17T20:59:05.295823
9400,16.000,-0.228022,16.000,16.000,625,2026-03-17T20:59:05.383605
9401,16.000,-0.228040,16.000,16.000,625,2026-03-17T20:59:05.458769
9402,16.000,-0.228073,16.000,16.000,625,2026-03-17T20:59:05.536927
9403,16.000,-0.228074,16.000,16.000,625,2026-03-17T20:59:05.603866
9404,16.000,-0.228064,16.000,16.000,625,2026-03-17T20:59:05.676403
9405,16.000,-0.228097,16.000,16.000,625,2026-03-17T20:59:05.758963
9406,16.000,-0.228105,16.000,16.000,625,2026-03-17T20:59:05.835134
9407,16.000,-0.227926,16.000,16.000,625,2026-03-17T20:59:05.909144
9408,16.000,-0.228114,16.000,16.000,625,2026-03-17T20:59:06.002751
9409,16.000,-0.227759,16.000,16.000,625,2026-03-17T20:59:06.069442
9410,16.000,-0.227691,16.000,16.000,625,2026-03-17T20:59:06.170831
9411,16.000,-0.227882,16.000,16.000,625,2026-03-17T20:59:06.255981
9412,16.000,-0.228018,16.000,16.000,625,2026-03-17T20:59:06.315298
9413,16.000,-0.227858,16.000,16.000,625,2026-03-17T20:59:06.403849
9414,16.000,-0.227821,16.000,16.000,625,2026-03-17T20:59:06.495658
9415,16.000,-0.227896,16.000,16.000,625,2026-03-17T20:59:06.567066
9416,16.000,-0.227896,16.000,16.000,625,2026-03-17T20:59:06.639599
9417,16.000,-0.227912,16.000,16.000,625,2026-03-17T20:59:06.723100
9418,16.000,-0.227902,16.000,16.000,625,2026-03-17T20:59:06.803088
9419,16.000,-0.227903,16.000,16.000,625,2026-03-17T20:59:06.883074
9420,16.000,-0.227933,16.000,16.000,625,2026-03-17T20:59:06.963121
9421,16.000,-0.227860,16.000,16.000,625,2026-03-17T20:59:07.048532
9422,16.000,-0.227856,16.000,16.000,625,2026-03-17T20:59:07.116652
9423,16.000,-0.227890,16.000,16.000,625,2026-03-17T20:59:07.189200
9424,16.000,-0.227918,16.000,16.000,625,2026-03-17T20:59:07.271761
9425,16.000,-0.227913,16.000,16.000,625,2026-03-17T20:59:07.349780
9426,16.000,-0.227913,16.000,16.000,625,2026-03-17T20:59:07.420704
9427,16.000,-0.227942,16.000,16.000,625,2026-03-17T20:59:07.506954
9428,16.000,-0.227934,16.000,16.000,625,2026-03-17T20:59:07.576655
9429,16.000,-0.227956,16.000,16.000,625,2026-03-17T20:59:07.656799
9430,16.000,-0.227946,16.000,16.000,625,2026-03-17T20:59:07.736873
9431,16.000,-0.227959,16.000,16.000,625,2026-03-17T20:59:07.830503
9432,16.000,-0.227958,16.000,16.000,625,2026-03-17T20:59:07.911902
9433,16.000,-0.228000,16.000,16.000,625,2026-03-17T20:59:07.984427
9434,16.000,-0.228013,16.000,16.000,625,2026-03-17T20:59:08.069903
9435,16.000,-0.228011,16.000,16.000,625,2026-03-17T20:59:08.138689
9436,16.000,-0.228036,16.000,16.000,625,2026-03-17T20:59:08.221234
9437,16.000,-0.228011,16.000,16.000,625,2026-03-17T20:59:08.310546
9438,16.000,-0.228115,16.000,16.000,625,2026-03-17T20:59:08.390254
9439,16.000,-0.227922,16.000,16.000,625,2026-03-17T20:59:08.470446
9440,16.000,-0.227901,16.000,16.000,625,2026-03-17T20:59:08.550319
9441,16.000,-0.228010,16.000,16.000,625,2026-03-17T20:59:08.631274
9442,16.000,-0.227978,16.000,16.000,625,2026-03-17T20:59:08.701234
9443,16.000,-0.227920,16.000,16.000,625,2026-03-17T20:59:08.783774
9444,16.000,-0.227908,16.000,16.000,625,2026-03-17T20:59:08.866833
9445,16.000,-0.227963,16.000,16.000,625,2026-03-17T20:59:08.925613
9446,16.000,-0.227916,16.000,16.000,625,2026-03-17T20:59:09.008174
9447,16.000,-0.228002,16.000,16.000,625,2026-03-17T20:59:09.097429
9448,16.000,-0.228005,16.000,16.000,625,2026-03-17T20:59:09.177233
9449,16.000,-0.227928,16.000,16.000,625,2026-03-17T20:59:09.257282
9450,16.000,-0.227915,16.000,16.000,625,2026-03-17T20:59:09.323932
9451,16.000,-0.227969,16.000,16.000,625,2026-03-17T20:59:09.424868
9452,16.000,-0.228011,16.000,16.000,625,2026-03-17T20:59:09.503069
9453,16.000,-0.227967,16.000,16.000,625,2026-03-17T20:59:09.585600
9454,16.000,-0.227949,16.000,16.000,625,2026-03-17T20:59:09.652526
9455,16.000,-0.227978,16.000,16.000,625,2026-03-17T20:59:09.723575
9456,16.000,-0.227982,16.000,16.000,625,2026-03-17T20:59:09.806132
9457,16.000,-0.227984,16.000,16.000,625,2026-03-17T20:59:09.891455
9458,16.000,-0.227988,16.000,16.000,625,2026-03-17T20:59:09.964189
9459,16.000,-0.227989,16.000,16.000,625,2026-03-17T20:59:10.054203
9460,16.000,-0.228026,16.000,16.000,625,2026-03-17T20:59:10.137558
9461,16.000,-0.228038,16.000,16.000,625,2026-03-17T20:59:10.222331
9462,16.000,-0.228065,16.000,16.000,625,2026-03-17T20:59:10.285333
9463,16.000,-0.228093,16.000,16.000,625,2026-03-17T20:59:10.380498
9464,16.000,-0.228060,16.000,16.000,625,2026-03-17T20:59:10.463059
9465,16.000,-0.227979,16.000,16.000,625,2026-03-17T20:59:10.554798
9466,16.000,-0.228007,16.000,16.000,625,2026-03-17T20:59:10.628277
9467,16.000,-0.228090,16.000,16.000,625,2026-03-17T20:59:10.711182
9468,16.000,-0.228018,16.000,16.000,625,2026-03-17T20:59:10.791276
9469,16.000,-0.228000,16.000,16.000,625,2026-03-17T20:59:10.871249
9470,16.000,-0.228012,16.000,16.000,625,2026-03-17T20:59:10.961195
9471,16.000,-0.228012,16.000,16.000,625,2026-03-17T20:59:11.037963
9472,16.000,-0.228025,16.000,16.000,625,2026-03-17T20:59:11.103454
9473,16.000,-0.227992,16.000,16.000,625,2026-03-17T20:59:11.175996
9474,16.000,-0.228017,16.000,16.000,625,2026-03-17T20:59:11.276941
9475,16.000,-0.228000,16.000,16.000,625,2026-03-17T20:59:11.350581
9476,16.000,-0.228025,16.000,16.000,625,2026-03-17T20:59:11.417611
9477,16.000,-0.228028,16.000,16.000,625,2026-03-17T20:59:11.498403
9478,16.000,-0.228046,16.000,16.000,625,2026-03-17T20:59:11.578111
9479,16.000,-0.227990,16.000,16.000,625,2026-03-17T20:59:11.658112
9480,16.000,-0.228027,16.000,16.000,625,2026-03-17T20:59:11.738164
9481,16.000,-0.228000,16.000,16.000,625,2026-03-17T20:59:11.826946
9482,16.000,-0.228037,16.000,16.000,625,2026-03-17T20:59:11.903362
9483,16.000,-0.228008,16.000,16.000,625,2026-03-17T20:59:11.970269
9484,16.000,-0.228002,16.000,16.000,625,2026-03-17T20:59:12.052823
9485,16.000,-0.228043,16.000,16.000,625,2026-03-17T20:59:12.125358
9486,16.000,-0.228029,16.000,16.000,625,2026-03-17T20:59:12.207908
9487,16.000,-0.228036,16.000,16.000,625,2026-03-17T20:59:12.298398
9488,16.000,-0.228051,16.000,16.000,625,2026-03-17T20:59:12.365098
9489,16.000,-0.228076,16.000,16.000,625,2026-03-17T20:59:12.445057
9490,16.000,-0.228091,16.000,16.000,625,2026-03-17T20:59:12.525175
9491,16.000,-0.228026,16.000,16.000,625,2026-03-17T20:59:12.610878
9492,16.000,-0.228076,16.000,16.000,625,2026-03-17T20:59:12.687278
9493,16.000,-0.228083,16.000,16.000,625,2026-03-17T20:59:12.761734
9494,16.000,-0.227899,16.000,16.000,625,2026-03-17T20:59:12.845692
9495,16.000,-0.228040,16.000,16.000,625,2026-03-17T20:59:12.911423
9496,16.000,-0.227867,16.000,16.000,625,2026-03-17T20:59:12.999602
9497,16.000,-0.227821,16.000,16.000,625,2026-03-17T20:59:13.071772
9498,16.000,-0.228026,16.000,16.000,625,2026-03-17T20:59:13.151813
9499,16.000,-0.227898,16.000,16.000,625,2026-03-17T20:59:13.231847
9500,16.000,-0.227771,16.000,16.000,625,2026-03-17T20:59:13.311864
9501,16.000,-0.227782,16.000,16.000,625,2026-03-17T20:59:13.404474
9502,16.000,-0.227908,16.000,16.000,625,2026-03-17T20:59:13.481338
9503,16.000,-0.227903,16.000,16.000,625,2026-03-17T20:59:13.557289
9504,16.000,-0.227933,16.000,16.000,625,2026-03-17T20:59:13.633279
9505,16.000,-0.227951,16.000,16.000,625,2026-03-17T20:59:13.731471
9506,16.000,-0.227905,16.000,16.000,625,2026-03-17T20:59:13.814396
9507,16.000,-0.227807,16.000,16.000,625,2026-03-17T20:59:13.898978
9508,16.000,-0.227807,16.000,16.000,625,2026-03-17T20:59:13.965650
9509,16.000,-0.227814,16.000,16.000,625,2026-03-17T20:59:14.045744
9510,16.000,-0.227851,16.000,16.000,625,2026-03-17T20:59:14.125649
9511,16.000,-0.227862,16.000,16.000,625,2026-03-17T20:59:14.216457
9512,16.000,-0.227906,16.000,16.000,625,2026-03-17T20:59:14.289057
9513,16.000,-0.227851,16.000,16.000,625,2026-03-17T20:59:14.381949
9514,16.000,-0.227874,16.000,16.000,625,2026-03-17T20:59:14.459723
9515,16.000,-0.227885,16.000,16.000,625,2026-03-17T20:59:14.532250
9516,16.000,-0.227992,16.000,16.000,625,2026-03-17T20:59:14.614802
9517,16.000,-0.227972,16.000,16.000,625,2026-03-17T20:59:14.687067
9518,16.000,-0.227979,16.000,16.000,625,2026-03-17T20:59:14.765926
9519,16.000,-0.228019,16.000,16.000,625,2026-03-17T20:59:14.849842
9520,16.000,-0.228015,16.000,16.000,625,2026-03-17T20:59:14.925951
9521,16.000,-0.228048,16.000,16.000,625,2026-03-17T20:59:15.011410
9522,16.000,-0.228015,16.000,16.000,625,2026-03-17T20:59:15.091664
9523,16.000,-0.227997,16.000,16.000,625,2026-03-17T20:59:15.158570
9524,16.000,-0.228043,16.000,16.000,625,2026-03-17T20:59:15.246746
9525,16.000,-0.227872,16.000,16.000,625,2026-03-17T20:59:15.313651
9526,16.000,-0.227986,16.000,16.000,625,2026-03-17T20:59:15.397975
9527,16.000,-0.227934,16.000,16.000,625,2026-03-17T20:59:15.472775
9528,16.000,-0.227893,16.000,16.000,625,2026-03-17T20:59:15.553101
9529,16.000,-0.228060,16.000,16.000,625,2026-03-17T20:59:15.632952
9530,16.000,-0.228054,16.000,16.000,625,2026-03-17T20:59:15.726350
9531,16.000,-0.227936,16.000,16.000,625,2026-03-17T20:59:15.795883
9532,16.000,-0.227952,16.000,16.000,625,2026-03-17T20:59:15.875796
9533,16.000,-0.227874,16.000,16.000,625,2026-03-17T20:59:15.958341
9534,16.000,-0.227845,16.000,16.000,625,2026-03-17T20:59:16.039767
9535,16.000,-0.227836,16.000,16.000,625,2026-03-17T20:59:16.101139
9536,16.000,-0.227916,16.000,16.000,625,2026-03-17T20:59:16.189308
9537,16.000,-0.227978,16.000,16.000,625,2026-03-17T20:59:16.259720
9538,16.000,-0.227853,16.000,16.000,625,2026-03-17T20:59:16.343427
9539,16.000,-0.227873,16.000,16.000,625,2026-03-17T20:59:16.419922
9540,16.000,-0.227904,16.000,16.000,625,2026-03-17T20:59:16.486555
9541,16.000,-0.227921,16.000,16.000,625,2026-03-17T20:59:16.566909
9542,16.000,-0.227990,16.000,16.000,625,2026-03-17T20:59:16.654021
9543,16.000,-0.227990,16.000,16.000,625,2026-03-17T20:59:16.720921
9544,16.000,-0.227956,16.000,16.000,625,2026-03-17T20:59:16.803477
9545,16.000,-0.227977,16.000,16.000,625,2026-03-17T20:59:16.873990
9546,16.000,-0.228004,16.000,16.000,625,2026-03-17T20:59:16.956535
9547,16.000,-0.228032,16.000,16.000,625,2026-03-17T20:59:17.033538
9548,16.000,-0.227988,16.000,16.000,625,2026-03-17T20:59:17.113429
9549,16.000,-0.228025,16.000,16.000,625,2026-03-17T20:59:17.193583
9550,16.000,-0.228047,16.000,16.000,625,2026-03-17T20:59:17.273515
9551,16.000,-0.228004,16.000,16.000,625,2026-03-17T20:59:17.359256
9552,16.000,-0.228075,16.000,16.000,625,2026-03-17T20:59:17.422054
9553,16.000,-0.227941,16.000,16.000,625,2026-03-17T20:59:17.504607
9554,16.000,-0.228018,16.000,16.000,625,2026-03-17T20:59:17.602801
9555,16.000,-0.228056,16.000,16.000,625,2026-03-17T20:59:17.691425
9556,16.000,-0.228051,16.000,16.000,625,2026-03-17T20:59:17.773942
9557,16.000,-0.227972,16.000,16.000,625,2026-03-17T20:59:17.873879
9558,16.000,-0.227960,16.000,16.000,625,2026-03-17T20:59:17.940424
9559,16.000,-0.227947,16.000,16.000,625,2026-03-17T20:59:18.033800
9560,16.000,-0.227939,16.000,16.000,625,2026-03-17T20:59:18.113938
9561,16.000,-0.227914,16.000,16.000,625,2026-03-17T20:59:18.194563
9562,16.000,-0.227946,16.000,16.000,625,2026-03-17T20:59:18.261516
9563,16.000,-0.227993,16.000,16.000,625,2026-03-17T20:59:18.350285
9564,16.000,-0.227989,16.000,16.000,625,2026-03-17T20:59:18.409068
9565,16.000,-0.227974,16.000,16.000,625,2026-03-17T20:59:18.497243
