episode,episode_reward,episode_steps,timesteps,fps,timestamp
78,1.000000,48,4688,0,2026-03-17T22:37:15.648385
79,13.000000,81,4696,0,2026-03-17T22:37:15.648385
80,-1.000000,37,4736,0,2026-03-17T22:37:15.661678
81,0.000000,40,4760,0,2026-03-17T22:37:15.661678
82,-1.000000,38,4808,0,2026-03-17T22:37:15.674991
83,-1.000000,38,5000,0,2026-03-17T22:37:15.707244
84,-1.000000,37,5032,0,2026-03-17T22:37:15.711748
85,-1.000000,38,5064,0,2026-03-17T22:37:15.715022
86,6.000000,69,5120,0,2026-03-17T22:37:15.728329
87,8.000000,64,5200,0,2026-03-17T22:37:15.728329
88,0.000000,46,5368,0,2026-03-17T22:37:15.768361
89,-1.000000,39,5376,0,2026-03-17T22:37:15.768361
90,-1.000000,38,5424,0,2026-03-17T22:37:15.768361
91,14.000000,80,5448,0,2026-03-17T22:37:15.781737
92,0.000000,44,5552,0,2026-03-17T22:37:15.795079
93,7.000000,70,5592,0,2026-03-17T22:37:15.795079
94,2.000000,48,5760,0,2026-03-17T22:37:15.821719
95,3.000000,55,5808,0,2026-03-17T22:37:15.835017
