episode,episode_reward,episode_steps,timesteps,fps,timestamp,seed
422,22.719999,2500,355480,0,2026-03-23T17:59:01.614400,30088
423,13.590002,674,356200,0,2026-03-23T17:59:01.662146,40104
424,19.650000,840,357144,0,2026-03-23T17:59:01.889477,60093
425,14.220001,681,357872,0,2026-03-23T17:59:01.938023,10096
426,18.320002,682,358456,0,2026-03-23T17:59:02.140455,50098
427,6.550000,487,359376,0,2026-03-23T17:59:02.201610,30089
428,15.060001,621,360120,0,2026-03-23T17:59:02.250069,20098
429,4.310000,391,361584,0,2026-03-23T17:59:02.517091,50099
430,11.170000,602,361960,0,2026-03-23T17:59:02.540788,60094
431,19.340002,827,362816,0,2026-03-23T17:59:02.784906,40105
432,4.160000,379,363152,0,2026-03-23T17:59:02.807608,20099
433,12.280001,567,363912,0,2026-03-23T17:59:02.858230,30090
434,3.200000,369,364536,0,2026-03-23T17:59:02.900252,50100
435,3.960000,358,366016,0,2026-03-23T17:59:03.167384,20100
436,7.340001,516,366088,0,2026-03-23T17:59:03.172391,60095
437,22.740000,2500,366120,0,2026-03-23T17:59:03.175000,70090
438,6.980000,436,366304,0,2026-03-23T17:59:03.187311,40106
439,-0.330000,190,367536,0,2026-03-23T17:59:03.433977,20101
440,8.280001,498,367896,0,2026-03-23T17:59:03.458208,30091
441,9.120001,537,368832,0,2026-03-23T17:59:03.687148,50101
442,3.310000,374,369296,0,2026-03-23T17:59:03.719456,40107
443,4.550000,355,370736,0,2026-03-23T17:59:03.983553,30092
444,14.020001,649,371280,0,2026-03-23T17:59:04.020586,60096
445,19.560001,2500,372080,0,2026-03-23T17:59:04.074474,98
446,9.760000,585,372216,0,2026-03-23T17:59:04.083807,20102
447,6.830001,490,372752,0,2026-03-23T17:59:04.289237,50102
448,9.830001,544,373648,0,2026-03-23T17:59:04.349893,40108
449,6.680001,443,374280,0,2026-03-23T17:59:04.391607,30093
450,3.200000,376,375088,0,2026-03-23T17:59:04.617495,99
451,13.170001,630,376320,0,2026-03-23T17:59:04.699909,60097
452,4.310000,393,376792,0,2026-03-23T17:59:04.731255,40109
453,8.800001,576,377360,0,2026-03-23T17:59:04.938753,50103
454,5.360001,431,377728,0,2026-03-23T17:59:04.963129,30094
455,20.410000,2500,377872,0,2026-03-23T17:59:04.972264,10097
456,17.449999,794,378568,0,2026-03-23T17:59:05.018681,20103
457,8.270000,512,379184,0,2026-03-23T17:59:05.246748,100
458,1.440000,263,379464,0,2026-03-23T17:59:05.266499,50104
459,4.500000,398,379976,0,2026-03-23T17:59:05.301439,40110
460,9.790001,528,380544,0,2026-03-23T17:59:05.339808,60098
461,4.550000,375,380728,0,2026-03-23T17:59:05.352278,30095
462,7.630000,475,382368,0,2026-03-23T17:59:05.627111,20104
463,5.070000,416,382512,0,2026-03-23T17:59:05.637237,101
464,3.400001,353,382800,0,2026-03-23T17:59:05.656851,40111
465,5.720000,377,383560,0,2026-03-23T17:59:05.873687,60099
466,5.830001,384,383800,0,2026-03-23T17:59:05.889563,30096
467,17.010002,756,383920,0,2026-03-23T17:59:05.897523,10098
468,19.400003,2500,386120,0,2026-03-23T17:59:06.214528,70091
469,7.350001,514,386480,0,2026-03-23T17:59:06.238809,20105
470,11.350000,545,386872,0,2026-03-23T17:59:06.264485,102
471,6.630001,443,387464,0,2026-03-23T17:59:06.468868,10099
472,11.840001,637,388896,0,2026-03-23T17:59:06.570002,30097
473,4.310000,351,388928,0,2026-03-23T17:59:06.572394,70092
474,19.880001,754,389592,0,2026-03-23T17:59:06.781025,60100
475,4.530001,422,390248,0,2026-03-23T17:59:06.824730,103
476,7.720000,366,390392,0,2026-03-23T17:59:06.834224,10100
477,16.010002,714,392192,0,2026-03-23T17:59:07.116532,20106
478,4.430000,412,392224,0,2026-03-23T17:59:07.119112,70093
479,10.110001,551,394656,0,2026-03-23T17:59:07.436061,104
480,7.070001,541,394720,0,2026-03-23T17:59:07.440755,10101
481,4.680000,395,397880,0,2026-03-23T17:59:07.962880,10102
482,20.270002,2500,399464,0,2026-03-23T17:59:08.218478,50105
483,13.700001,659,399928,0,2026-03-23T17:59:08.245230,105
